0,地址,名称,维度,经度,类型
1029,孝陵卫街200号南京理工大学,南京理工大学研究生院(南门),32.0306282983096,118.84975140560073,大学
1030,华新巷附近,南京航空航天大学八村(北门),32.01832929439326,118.83569935613389,大学
1031,孝陵卫街200号247幢附近,南京理工大学经济管理学院(南门),32.02692542941125,118.84849747746719,大学
1032,孝陵卫街200号南京理工大学127幢,南京理工大学外国语学院(南门),32.033617798098554,118.85282251432342,大学
1033,延安北路25号,南京市六合区老年大学(东南门),32.35577614661501,118.842559235061,大学
1034,创新路与求知路交叉口西北150米,南京林业大学报告厅(西北门),32.081197246324166,118.80982022787904,大学
1035,华水路与河海路交叉口东北150米,河海大学公共管理学院(西北门),32.057106715632216,118.75334973962215,大学
1036,西康路1号河海大学华水路附近,河海大学闻天馆(西北门),32.05930675037379,118.75738718014325,大学
1037,中大路与远东大道交叉口东200米,南京大学美术馆(西南门),32.11588846046987,118.95706101257998,大学
1038,四牌楼2号东南大学四牌楼校区,东南大学建雄院(南门),32.05733024045045,118.79014925252059,大学
1039,卫岗1号南京农业大学卫岗校区附近,南京农业大学研究生院(东北门),32.03520992431477,118.83834920155823,大学
1040,龙眠大道101号,南京医科大学江宁校区(西南门),31.936427512647136,118.88469917533786,大学
1041,卫岗1号,南京农业大学食品科技学院(西北门),32.035600485004224,118.84030507329396,大学
1042,卫岗1号,南京农业大学理学院(西南门),32.036120846848156,118.84158454896071,大学
1043,环校西路,南京财经大学仙林校区医院(东南门),32.107813815391076,118.91576651302617,大学
1044,金银街17号1幢附近,南京大学篮球场(东门),32.06013851014277,118.76995356844938,大学
1045,匡庐新村2,南京师范大学幼儿园(西门),32.05715891182449,118.76514046207588,大学
1046,北圩路77号,南京审计大学莫愁校区(东北门),32.04133716318964,118.74872418135844,大学
1047,仙林街道仙林大学城文苑路1号南京师大仙林校区学正楼附近,南京师范大学仙林校区学正楼(西门),32.104812953750454,118.9070634496023,大学
1048,孝陵卫街200号南京理工大学101幢,南京理工大学学术交流中心(西门),32.03172873494697,118.85176686377129,大学
1049,西康路1号河海大学,河海大学电气工程学院(南门),32.05915298174265,118.75566340695019,大学
1050,新模范马路66号,南京邮电大学三牌楼校区(南门),32.08039521377519,118.76545257013211,大学
1051,孝陵卫街200号南京理工大学,南京理工大学思源楼(北门),32.03035665883743,118.84877266631499,大学
1052,中山北路200号,南京工业大学虹桥校区(西北门),32.07696727578255,118.76226645580773,大学
1053,卫岗1号,南京农业大学外国语学院(西南门),32.03693621334101,118.83829192934732,大学
1054,广东路38号附近,南京邮电大学幼儿园(西南1门),32.08266815991411,118.76327965670163,大学
1055,龙眠大道180号江苏江苏经贸职业技术学院北大门,爱迪尔珠宝(经贸学院路店),31.93557158156701,118.8816325199677,大学
1056,卫岗1号,南京农业大学实验动物中心(西北门),32.032754880098494,118.83751975072224,大学
1057,光华东街17号,南京航空航天大学附属高级中学(北门),32.025363991940736,118.81264718926916,大学
1058,文苑路9号南京邮电大学理学院附近,南京邮电大学理学院(西门),32.10809505655099,118.92420024081994,大学
1059,仙林大道138号南京中医药大学,南京中医药大学报告厅(东门),32.10294746790376,118.93881567914386,大学
1060,汤峰路与337省道交叉口东南100米,南京工业大学浦江学院(西门),32.019702614235,119.04671136527573,大学
1061,创新路与水杉路交叉口西南50米,南京林业大学行政楼1(东门),32.07822877318216,118.80824828434723,大学
1062,天津路1号,南京大学电子音像出版社(南门),32.05983789341661,118.77637982307644,大学
1063,友谊路附近,南京理工大学图书馆服务部(西门),32.03001915324746,118.84974745376412,大学
1064,江东北路399号,江苏开放大学教学楼(东门),32.06583034108899,118.73266664559766,大学
1065,仙林大道138号南京中医药大学,南京中医药大学行政楼(东门),32.10606480813147,118.93897602949015,大学
1066,马家街50号,中国药科大学制药有限公司(东门),32.0757585720401,118.77471033008129,大学
1067,吉印大道1999号,南京师范大学附属中学江宁分校(东南门),31.896386014131345,118.81499084723657,大学
1068,笃行路与颐贤路交叉口南50米,南京医科大学平房教室(南门),31.94411607366603,118.88643926824486,大学
1069,卫岗1号,南京农业大学九号研究生宿舍(东南门),32.0396509765864,118.84120147573574,大学
1070,南瑞路与许府巷交叉口西南200米,南京邮电大学艺术馆(南门),32.08398347940471,118.76611079173796,大学
1071,五合路东50米,南京航空航天大学农场(西南门),32.01440676218136,118.61996159596067,大学
1072,汉口路22-1号,南京大学鼓楼校区玉学院(南门),32.05587773734346,118.77612687554407,大学
1073,仙林大道138号,南京中医药大学网络中心(东南门),32.105191052937194,118.94139247515332,大学
1074,东妙峰庵1号南京财经大学附属小学附近,南京财经大学附属小学(东南2门),32.08757029099563,118.75323888419415,大学
1075,孝陵卫街200号南京理工大学363幢,南京理工大学化工学院化学系(南门),32.03023696665283,118.85543820345356,大学
1076,孝陵卫街200号南京理工大学,南京理工大学兵器博物馆(西门),32.02608576126635,118.8519677241675,大学
1077,广州路169号附近,南京医科大学图书馆(西门),32.0461276199996,118.77021012107367,大学
1078,尚书村79号,南京航空航天大学附属初级中学(西门),32.029345515796095,118.80175585751425,大学
1079,龙眠大道北100米,中国药科大学体育部(西北门),31.898287433075136,118.91403832403994,大学
1080,三江路与西南路交叉口东50米,南京大学知行楼(东门),32.057007977936344,118.7742445145394,大学
1081,汉口路22南京大学,南京大学逸夫馆(东门),32.05850972040262,118.77267559340989,大学
1082,中山东路530,南京航空航天大学明故宫校区(北门),32.04116215274138,118.81512192371649,大学
1083,金银街14号附近,南京大学化学楼(南门)(装修中),32.06019083191714,118.77241114670868,大学
1084,仙林大道163号南京大学仙林校区内,南京大学仙林校区篮球场(西北门),32.11423954715705,118.9514385200626,大学
1085,玄武大道与红山路交叉口东200米,南京林业大学水杉剧社(南门),32.081591552302584,118.80716277338134,大学
1086,孝陵卫街200号南京理工大学340幢,南京理工大学纳米结构材料中心(南门),32.028686403781464,118.85264565816018,大学
1087,双麒路与G42沪蓉高速出口交叉口北150米,南京理工大学国家大学科技园B区(东门),32.024652128715864,118.85925073767692,大学
1088,孝陵卫街200号,南京理工大学化工学院精细化工系(西门),32.02949148481959,118.85522692416694,大学
1089,仙林大道138号,南京中医药大学护理学院(东南门),32.105926467610125,118.94125573367609,大学
1090,孝陵卫街200号南京理工大学251幢,南京理工大学第二十五舍(东门),32.0303851755042,118.84785899670733,大学
1091,卫岗1号南京农业大学,南京农业大学免疫研究所(东北门),32.03638690959082,118.83542114408353,大学
1092,金银街15号,南京大学唐仲英楼(东门),32.05925388857035,118.77165040924908,大学
1093,峨嵋岭13-15号附近,南京医科大学实验动物中心(东北门),32.046811698195256,118.76387241742194,大学
1094,广州路300号,南京医科大学第一附属医院(1号门),32.050247965359816,118.76313154546845,大学
1095,汉中路140号,南京医科大学眼科医院(南门),32.04463231915033,118.76912618260252,大学
1096,铁路北街128号,南京财经大学图书馆(北门),32.08698302455793,118.7556908425102,大学
1097,卫岗1号,南京农业大学卫岗水稻试验站(西北门),32.038492625370395,118.84115048062547,大学
1098,远东大道,南京大学仙林校区淮安楼(东南门),32.11711196467139,118.95448752896567,大学
1099,淳东路22号,南京市高淳区老年大学(西南门),31.327460793379625,118.87005136876243,大学
1100,卫岗1号,南京农业大学水电收费处(东南门),32.03693851907979,118.83734702052894,大学
1101,龙秣路南100米,江宁区秣陵街道老年大学(北门),31.83378104789319,118.83793861547497,大学
1102,卫岗1号,南京农业大学北苑8舍(东南门),32.03934869250162,118.84107826062912,大学
1103,金银街10附近,南京大学法学院(南门),32.059753729471495,118.77240518051966,大学
1104,新模范马路66号,南京邮电大学图书馆(西南门),32.08176986836042,118.76592984259617,大学
1105,洪庙巷10号附近,南京财经大学培训楼(西门),32.08673459748255,118.75717053579399,大学
1106,两江路与中大路交叉口东北50米,南京大学鼓楼校区教学楼(东南门),32.05776806292093,118.77511547273438,大学
1107,创新路与水杉路交叉口西150米,南京林业大学理学院(西北门),32.07800090206751,118.80723023920702,大学
1108,洪庙巷14号9幢附近,南京财经大学教三楼(南门),32.08816777651828,118.75689126942142,大学
1109,明故宫御道街29号,南京航空航天大学航天学院(东南门),32.036953110910446,118.81290867442615,大学
1110,中山北路181号附近,南京农业大学宿舍区(北门),32.07996125973262,118.7611944542398,大学
1111,远东大道,南京大学仙林校区扬州楼(东门),32.114874680757424,118.95769718453018,大学
1112,童卫路6号66幢附近,南京农业大学化学试剂仓库(西南门),32.035057936342,118.83560163492025,大学
1113,龙眠大道740号附近,中国药科大学理学院(北门),31.905067177532093,118.90912506775214,大学
1114,远东大道与金大路交叉口西南200米,南京大学仙林校区择善楼(西门),32.11388343159802,118.95402317742429,大学
1115,元化路,南京大学仙林校区历史学院(东南门),32.120720425297854,118.95459189198844,大学
1116,锁金东路与锁金北路交叉口北50米,南京林业大学综合楼(东门),32.076706560623315,118.81271162507682,大学
1117,上海路1号,南京医科大学口腔医学院(东门),32.04513932902762,118.77013413536416,大学
1118,中大路与仙林大道交叉口北150米,南京大学仙林校区潘忠来楼(西南门),32.113150646399454,118.95594859110537,大学
1119,上海路地铁站2号口西北200米,南京医科大学先知楼(东门),32.045856328681566,118.768819773517,大学
1120,学子路与翠竹路交叉口东南150米,南京林业大学体育教育部(西北门),32.08343414609257,118.8116989026501,大学
1121,文苑路北200米,南京财经大学仙林校区运动场(西门),32.10644037315221,118.91707913292534,大学
1122,龙蟠路177号附近,南京邮电大学锁金村校区(东南门),32.07290173335202,118.80886603290193,大学
1123,御道街29号,南京航空航天大学医院(东南门),32.03471226944994,118.81272750177574,大学
1124,铁路北街128号,南京财经大学C楼(东门),32.08730300190293,118.75545971663334,大学
1125,孝陵卫街200号南京理工大学309幢,南京理工大学第三教学楼(南门),32.026861064666456,118.85269590980465,大学
1126,远东大道附近,南京大学仙林校区环境学院(东北门),32.119502100468345,118.94854299389944,大学
1127,两江路与金大路交叉口西北50米,南京大学鼓楼校区礼堂(东门),32.05813066662038,118.77560302687306,大学
1128,文澜路北150米,南京理工大学紫金学院篮球场(西南门),32.126654535409045,118.93087903940524,大学
1129,汉口路22南京大学,南京大学声学楼(北门),32.056683266339675,118.77362282736723,大学
1130,广州路64附近,南京大学鼓楼校区南园篮球场(北门),32.052675556880274,118.77660876899805,大学
