地址,名称,维度,经度,类型
北圩路凤凰西街小区东门,凤凰西街小区(东北4门),32.042563,118.752362,小区
北祖师庵52-60号,北祖师庵52-60号小区(西门),32.090630,118.749755,小区
戴家巷与龙池庵交叉口北50米,龙池庵小区(西南2门),32.085201,118.751293,小区
张府园14号1附近,张府园小区(西南4门),32.031670,118.783274,小区
金贸大街82号7幢附近,芦席营82号小区(西1门),32.081760,118.780439,小区
鼓楼二条巷45号附近,二号新村小区(西2门),32.060200,118.777236,小区
丹凤街,石婆婆巷小区(西2门),32.056091,118.787303,小区
上海路100号,上海路新村小区(西1门),32.053133,118.774749,小区
上海路新村6,上海路新村小区(西3门),32.053596,118.774522,小区
健民路321-323附近,荣盛水景城小区(西1门),32.224979,118.740804,小区
瑶池巷5-2号附近,瑶池巷小区(西2门),31.954445,118.846018,小区
罗汉巷16号,罗汉巷小区(西3门),32.034620,118.859784,小区
玉塘街与蓓蕾街交叉口东南100米,蓓蕾小区-西区(北门),32.031111,118.753965,小区
东箭道25号东箭道25号小区,东箭道小区(西北1门),32.044338,118.799046,小区
秦虹路28号附近,文安里小区北区(西1门),32.011910,118.802261,小区
六合大道298号附近,徐窑小区(西南1门),32.211062,118.731696,小区
所街16号,贡园小区(西南1门),32.016904,118.758482,小区
热河南路48号附近,热河南路小区(西3门),32.084809,118.742239,小区
东箭道与长江后街交叉口南50米,太平桥南小区(西2门),32.046147,118.798695,小区
郑和南路111号附近,新河一村小区(西2门),32.070304,118.735098,小区
拓园与露园街交叉口东北150米,露园小区北区(西北2门),32.033177,118.749470,小区
万安北路南150米,新塘小区(西南门),31.962621,118.882587,小区
长白街(小杨村小区西二门旁),小杨村小区(西北3门),32.035376,118.797381,小区
和燕路404号,晓庄小区(西北门),32.115843,118.817663,小区
明礼路,民族小区西二区(北门),32.506202,118.678780,小区
明荷路,民族小区西二区(南门),32.504768,118.678836,小区
高桥村高桥门200号,银龙翠苑小区西院(东南门),31.998370,118.848660,小区
锁金东路与锁金北路交叉口南150米,锁金五村小区-南院(西门),32.073488,118.818086,小区
双圩路与青山路交叉口东150米,友联小区(南2门),32.174067,118.528783,小区
福园街与茶南大街交叉口西50米,福园小区(东北1门),32.030786,118.747399,小区
盐仓桥19号,盐西街小区(西北门),32.089843,118.749165,小区
西流湾12-40号,西流湾小区(西南门),32.072536,118.770944,小区
新华西路东200米,南钢六村小区(西3门),32.203508,118.736341,小区
东井村路与燕亭路交叉口东200米,金宁新村小区(西南2门),32.100703,118.801653,小区
高云岭12号,高云岭小区东区(西南1门),32.063400,118.783218,小区
梅家廊路与翠苑西街交叉口西北150米,银龙翠苑小区西院(东北门),32.000069,118.849169,小区
东箭道与长江后街交叉口东南150米,太平桥南小区(西南1门),32.045485,118.799014,小区
东门街138号,东门街138号小区(西南2门),32.096090,118.786724,小区
富贵巷6号附近,佛心桥47-53号小区(西门),32.049525,118.820696,小区
仙鹤街99号附近,铜坊苑小区(西北1门),32.023286,118.775651,小区
凤栖路与集庆门大街交叉口东北100,凤栖苑小区(西北1门),32.028851,118.744325,小区
建康路与长白街交叉口东100米,钓鱼巷小区(西北2门),32.023855,118.795563,小区
露园西街与拓园路交叉口东50米,露园小区(西南2门),32.032625,118.749644,小区
大方巷,五条巷小区东区(西门),32.063032,118.774242,小区
黄家圩36号,黄家圩小区西区(东南1门),32.093007,118.795675,小区
长乐路135-139号,琵琶小区(西南1门),32.016170,118.790575,小区
北门桥路10号,北门桥路高层住宅小区(西南2门),32.048504,118.787911,小区
罗汉巷16号,罗汉巷小区(北1门),32.034317,118.859777,小区
中央路262号,中央路262号住宅小区(西1门),32.079906,118.784289,小区
瑞金路8-2附近,瑞金路8号小区(西2门),32.031864,118.808164,小区
瑞金路南100米,瑞金路8号小区(西1门),32.031350,118.808133,小区
芦席营7号附近,芦席营十四号小区(西3门),32.074912,118.781074,小区
丰富路与陆家巷交叉口东南50米,陆家巷物业小区(西1门),32.037746,118.782166,小区
海福巷92号,海福巷92号小区(西1门),32.018181,118.837034,小区
上海路100号,上海路新村小区(西2门),32.053592,118.774467,小区
红山路173号,红山路173号小区(西2门),32.093288,118.807814,小区
北漪路6-4号附近,北漪园住宅小区西区(南门),31.325597,118.882333,小区
黄家圩路21附近,黄家圩小区西区(东南2门),32.092541,118.795524,小区
白下路与西八府塘交叉口西北50米,惠民小区(西南1门),32.028342,118.793081,小区
晨光路附近,开源小区(西南1门),31.999668,118.792297,小区
长乐路127号附近,琵琶小区(西南2门),32.016271,118.790255,小区
嫩江路28号,花开园小区(西北1门),32.049243,118.748774,小区
秦虹路15-1号附近,高虹苑小区(西北1门),32.013412,118.808309,小区
秦虹路与高虹巷交叉口东150米,高虹苑小区(西北2门),32.013616,118.808363,小区
安将军巷与相府营交叉口东北100米,红庙小区(西南门),32.047654,118.790496,小区
幕府西路83号,幕府西路83号小区(西南门),32.099792,118.765611,小区
狮子桥步行街47号附近,裴家桥小区(西南门),32.068476,118.778055,小区
河路道社区张王庙45-53号,华洋小区(西南门),32.101786,118.779212,小区
梵天路35号,紫竹小区(西南门),32.323379,118.931240,小区
南湖东路与文体西路交叉口南100米,利民小区(西北3门),32.026690,118.757932,小区
中央路262号,中央路262号住宅小区(西2门),32.080485,118.784254,小区
青岛路31-1临附近,青岛路2号小区(西2门),32.052200,118.778184,小区
金贸大街82号7幢附近,芦席营82号小区(西2门),32.082017,118.780444,小区
南昌路与金贸大街交叉口东北50米,芦席营82号小区(西3门),32.081420,118.780438,小区
中山南路,砂珠巷小区(西南门),32.024528,118.783146,小区
慧园街24号附近,王府园小区(西南2门),32.025484,118.786305,小区
中山北路202号,狗耳巷小区(西南门),32.076484,118.765392,小区
葛塘松杨路彩苑小区南门,彩苑小区(西南门),32.239255,118.742410,小区
武定门北巷小区(白鹭洲公园东北),武定门北巷小区(西北1门),32.018172,118.797249,小区
康业里小区西区(秦虹南路),康业里小区西区(东门),32.004990,118.805706,小区
金贸大街82号2幢附近,芦席营82号小区(西5门),32.082713,118.780369,小区
复成里与头条巷交叉口东北50米,二条巷小区(西北1门),32.035475,118.801453,小区
磨盘街18号,磨盘街小区(西北1门),32.016411,118.777565,小区
常府街与长白街交叉口东北50米,小杨村小区(西北1门),32.033922,118.796863,小区
莲子营5-15号附近,莲子营小区(西北2门),32.015899,118.793342,小区
永乐北路43号,阳光里小区(西南门),31.996362,118.803299,小区
高云岭17号,高云岭小区西区(东北2门),32.063372,118.782862,小区
高云岭23号附近,高云岭小区西区(东北1门),32.063934,118.782721,小区
俞家巷与王府大街交叉口西北50米,三茅宫小区西区(东南门),32.038704,118.779310,小区
北岭路19号2西北60米,高淳大市场高淳大市场小区西精品家居馆(西门),31.333082,118.867048,小区
纪念馆北路与江汊路交叉口南50米,江东门社区居委会(西门),32.036571,118.741762,小区
白下路183号附近,惠民小区(西南2门),32.028313,118.792821,小区
养虎仓附近,开源小区(西南2门),32.000251,118.791971,小区
小西湖2-10号,小西湖小区(西南门),32.015835,118.787643,小区
孝陵卫街49号院晏公庙1号小区北门,晏公庙西村小区(北门),32.033697,118.861055,小区
瑞阳街48号附近,御道街三十四号小区(西1门),32.029676,118.813696,小区
蓝旗街35号附近,蓝旗街六号小区(西2门),32.025052,118.820496,小区
大明路5-29号附近,中和桥5号小区(西1门),32.018028,118.813672,小区
光华路与四方巷交叉口南50米,海福巷92号小区(西2门),32.018467,118.837012,小区
宁海路199号,宁海路199-203号小区(西1门),32.053443,118.771774,小区
莫愁湖东路3号附近,莫愁湖东路108巷小区(西1门),32.034615,118.766788,小区
汉北街3号,劲顺花园小区(西南门),32.039961,118.760246,小区
五福街与双塘里交叉口东50米,来凤小区东区(西北1门),32.021788,118.772302,小区
马台街90号,马台街90号小区(西南门),32.073136,118.772001,小区
盐仓桥19号,盐西街小区(东北门),32.089068,118.750367,小区
珍珠南路77号,庆丰小区安居苑(西南门),31.643618,119.032322,小区
中央路与前大树根交叉口东150米,大树根小区(西南3门),32.072682,118.785331,小区
张府园20-102号附近,张府园小区(西南3门),32.031831,118.782888,小区
安怀村社区黄家圩小区西二门,黄家圩路东小区(西2门),32.094206,118.796415,小区
高云岭54号附近,傅厚岗24号小区(西5门),32.067652,118.782164,小区
演武厅与花红园交叉口南100米,花红园35号小区(西2门),32.049663,118.799040,小区
佳湖西路6号,环湖西路小区(东南门),31.938000,118.810674,小区
友联路与青山路交叉口西150米,友联小区(西南1门),32.173866,118.530028,小区
玉塘东街与育英街交叉口南100米,车站小区(西北门),32.028916,118.754799,小区
双塘路与来凤街交叉口东北150米,菱角市小区(西北2门),32.025212,118.771772,小区
鼓楼五条巷5号,五条巷小区西院(东北3门),32.062367,118.774163,小区
东井村39号小区,东井村39号小区(西2门),32.099768,118.805427,小区
丹凤街75号,尖角营小区(东1门),32.056095,118.786994,小区
芦席营82号小区(新模范马路地铁站西北),芦席营82号小区(西6门),32.082961,118.780352,小区
露园西街与拓园路交叉口东50米,露园小区(西南3门),32.032656,118.749492,小区
迈皋桥地铁站5号口南150米,高家村40号小区(西北2门),32.100621,118.810083,小区
长乐路180号附近,莲子营小区(西北1门),32.015571,118.793293,小区
象山路与金燕路交叉口东北150米,燕江园小区(西北1门),32.105548,118.762420,小区
热河南路19-25号,热河南路小区(西北2门),32.084328,118.742166,小区
苜中路1号,苜中路一号小区(西北2门),32.035076,118.834810,小区
中央路与童家巷交叉口东150米,大树根小区(西北1门),32.071769,118.785422,小区
十字街与红山路交叉口东北50米,十字街70号小区(西北1门),32.096565,118.809362,小区
铁新巷与龙蟠路交叉口东北50米,新庄村53号小区(西北1门),32.082374,118.801911,小区
高家村40号,高家村40号小区(西北1门),32.100376,118.810033,小区
长白街634号,中山东路小区(西北1门),32.038948,118.798724,小区
水佐岗路40号附近,水佐岗32巷4幢2单元小区(西门),32.069559,118.764300,小区
红山街道月苑小区,月苑小区(西北门),32.101244,118.828322,小区
尧新大道4号尧化新村102号,煤医物测小区(西南门),32.112068,118.873157,小区
珠江路与西大影壁交叉口东北50米,东大影壁小区(西南门),32.047501,118.801874,小区
热河南路308号热河南路住宅小区,热南308小区(西北门),32.074090,118.738211,小区
鼓楼五条巷43-49号,五条巷小区西院(东1门),32.063727,118.773948,小区
五条巷7号,五条巷小区西院(东2门),32.062512,118.774152,小区
联珠村路与联珠路交叉口东北200米,胜利村小区(南2门),32.132093,118.820351,小区
莫愁湖东路20-9号附近,莫愁湖东路108巷小区(西2门),32.035514,118.766602,小区
南湖东路与南湖路交叉口西北50米,车站小区(西南门),32.028063,118.755733,小区
双塘路85号,来凤里小区(东北1门),32.023770,118.771646,小区
东新南路281号温州商业街小区,温州商业街小区(西南门),31.950643,118.854359,小区
仙鹤街与双塘路交叉口东100米,铜坊苑小区(南2门),32.022868,118.776214,小区
钟阜路2号,钟阜路小区(东南3门),32.086838,118.767384,小区
应天大街与正学路交叉口东北50米,丁村小区(西北门),32.006400,118.783354,小区
北门桥路1号,北门桥路1号小区(西北门),32.047699,118.788351,小区
鼓楼五条巷,五条巷小区西院(东北4门),32.062081,118.774274,小区
晏公庙46附近,晏公庙西村小区(东1门),32.033196,118.861881,小区
北圩路与裕盛路交叉口南50米,凤凰西街小区(东北2门),32.043148,118.752816,小区
凤凰西街116号,凤凰西街小区(东北3门),32.042936,118.752917,小区
北圩路与裕盛路交叉口西南50米,凤凰西街小区(东北1门),32.043424,118.752612,小区
晏公庙南100米,晏公庙西村小区(东3门),32.031775,118.862020,小区
珠江路521号附近,东大影壁小区(西北门),32.048178,118.802039,小区
南湖东路利民村利民东村小区,利民东村小区(西北2门),32.025470,118.759805,小区
罗廊巷2号,罗廊巷2号小区(西北1门),32.038521,118.770680,小区
三条巷110号,三条巷小区(西北9门),32.039622,118.801542,小区
